"mRNA"	"logFC"	"FDR"	"NT"	"TP"	"Delta"
"SNTG1"	"SNTG1"	2.2491280935767	9.14590080902696e-07	3287.15517241379	15938.3275862069	7393.23304622182
"PPM1F"	"PPM1F"	2.2466459085199	9.42530768141468e-07	1611.87931034483	8256.41379310345	3621.32205761408
"SNORA10"	"SNORA10"	-2.24393965446443	9.72968101844749e-07	119675.051724138	26301.1379310345	268543.594213874
"WDR64"	"WDR64"	2.24264676822812	9.87711215834253e-07	3976.20689655172	20275.8103448276	8917.22754635808
"NGRN"	"NGRN"	-2.24245843457845	9.89349168439785e-07	4566.84482758621	1024.5	10240.9597030316
"CCL11"	"CCL11"	-2.24208496913242	9.94564480225052e-07	1947.60344827586	434.896551724138	4366.69241720978
"TRIM52"	"TRIM52"	-2.24164187634098	9.96305507953444e-07	7239.27586206897	1647.65517241379	16227.8639267982
"GIMAP4"	"GIMAP4"	-2.23906806036123	1.02743496197465e-06	7454.89655172414	1686.63793103448	16692.0207622626
"HAR1A"	"HAR1A"	-2.23877234889191	1.02911702281578e-06	505997.189655172	113175.551724138	1132812.51681701
"FITM2"	"FITM2"	-2.23765317047339	1.042426572665e-06	15482.2413793103	3361.01724137931	34643.886508448
"INTS2"	"INTS2"	2.23658919964308	1.05459316317404e-06	142535	680056.586206897	318792.241571126
"HIST1H1T"	"HIST1H1T"	-2.23641546747385	1.06680880379268e-06	702.620689655172	136.568965517241	1571.35177811197
"OR56A4"	"OR56A4"	-2.23526918565103	1.07979935839955e-06	668.637931034483	144.034482758621	1494.58576359884
"DHX40P1"	"DHX40P1"	-2.23299161839981	1.10904952931057e-06	713.568965517241	154.362068965517	1593.39351915022
"C8orf48"	"C8orf48"	-2.23164648685211	1.11883831195654e-06	774.655172413793	194.310344827586	1728.75649403905
"ENG"	"ENG"	2.23000089628695	1.13909096228502e-06	624.706896551724	3136.3275862069	1393.09693922699
"TOB2"	"TOB2"	-2.22458337297249	1.21503219871709e-06	11807.8965517241	2703.46551724138	26267.6503387447
"HSD17B11"	"HSD17B11"	-2.2234012689911	1.23738349391492e-06	972.775862068965	228.568965517241	2162.87108616805
"P2RY13"	"P2RY13"	-2.22125183493011	1.26567402056081e-06	2209.8275862069	498.810344827586	4908.58358074124
"LY6G5C"	"LY6G5C"	-2.2206808775578	1.26983967266483e-06	31964.9655172414	7182.1724137931	70983.9876759325
"ZC3H3"	"ZC3H3"	-2.22102301289714	1.27344181865456e-06	793.413793103448	135.224137931034	1762.19029323277
"VPS28"	"VPS28"	2.21929872990331	1.28831704103035e-06	5046.79310344828	23022.9482758621	11200.3415245676
"PKD1L1"	"PKD1L1"	2.21880839991272	1.29417812790406e-06	37610.724137931	167228.913793103	83450.9906440417
"MXI1"	"MXI1"	2.21668396541553	1.32514993182022e-06	32349.8620689655	160822.24137931	71709.42053168
"SCNN1B"	"SCNN1B"	2.2174923735338	1.32514993182022e-06	104.448275862069	488.724137931034	231.613255152892
"ZG16B"	"ZG16B"	-2.21484185115617	1.35387666014883e-06	2241216.55172414	495520.068965517	4963940.21626253
"HRK"	"HRK"	-2.21376610008912	1.37596634476143e-06	659.637931034483	166.98275862069	1460.28409005706
"ACSL4"	"ACSL4"	2.21168889413573	1.40406959706211e-06	16643.5172413793	77460.1206896552	36810.2822421151
"WFS1"	"WFS1"	-2.21085864800416	1.41906144010128e-06	3500.34482758621	784.206896551724	7738.76763306561
"TRMT112"	"TRMT112"	-2.21018398632549	1.43087989005123e-06	1311.8275862069	310.172413793103	2899.38032385451
"TTTY9B"	"TTTY9B"	-2.20834145271606	1.45749010678346e-06	221817.431034483	51422.3103448276	489848.627888434
"TSC22D4"	"TSC22D4"	-2.20698990548291	1.48630532695778e-06	1042.75862068966	240.568965517241	2301.35774971735
"DNAJC25"	"DNAJC25"	2.20345636734936	1.55690135191557e-06	147.51724137931	702.603448275862	325.047804811054
"MSRB3"	"MSRB3"	-2.20010883118154	1.61421014691114e-06	831.689655172414	194.431034482759	1829.80775514716
"TTC19"	"TTC19"	2.19943683601948	1.61608742451598e-06	268335.448275862	1290936.05172414	590186.86934773
"FAM160B1"	"FAM160B1"	-2.19954388804482	1.61608742451598e-06	206060.051724138	55649.8620689655	453238.127340028
"HIST1H1B"	"HIST1H1B"	2.19503784975998	1.69654998391535e-06	129.086206896552	448.98275862069	283.349110019878
"BMP4"	"BMP4"	2.19473618715016	1.71125355887871e-06	500.431034482759	2385.53448275862	1098.3141005523
"MED1"	"MED1"	2.19154258856598	1.79506168188416e-06	102.689655172414	490.827586206897	225.048752715499
"ZNF219"	"ZNF219"	-2.18885789368931	1.84430887005566e-06	497.120689655172	118.844827586207	1088.126545668
"ELMOD2"	"ELMOD2"	2.18389641418199	1.94408534676902e-06	8678.13793103448	39997.7931034483	18952.1543093629
"GCK"	"GCK"	2.18189642764104	2.00871256720444e-06	131.431034482759	711.534482758621	286.768904619098
"TXNDC5"	"TXNDC5"	2.17634406263062	2.13000820762679e-06	377.396551724138	1542.39655172414	821.344744602097
"ZNF674"	"ZNF674"	2.17609727949269	2.13193676042987e-06	1822.81034482759	8628.43103448276	3966.61263241045
"UBA52"	"UBA52"	2.1744097470185	2.17392087596334e-06	1293.08620689655	5896.46551724138	2811.69925201104
"SMNDC1"	"SMNDC1"	-2.17411698453019	2.17740788338869e-06	40536.5689655172	9362.44827586207	88131.2430825106
"CACNB3"	"CACNB3"	-2.17377726511676	2.18362086500041e-06	36481.1206896552	8792.46551724138	79301.8307611532
"PRLHR"	"PRLHR"	-2.17309136536058	2.20304810425088e-06	1221.15517241379	301.603448275862	2653.68176093782
"SOX11"	"SOX11"	-2.172466495114	2.22085459913898e-06	1059.62068965517	262.448275862069	2301.99044580545
"C1QTNF1"	"C1QTNF1"	-2.17201851106512	2.22253749788236e-06	17606.7931034483	4249.41379310345	38242.2805411834
"MYH14"	"MYH14"	2.171211997912	2.24114715484594e-06	65109.5862068966	289016.413793103	141366.7147515
"RAP2B"	"RAP2B"	2.17077532980076	2.25984817370675e-06	195.844827586207	897.01724137931	425.135120193222
"MDFIC"	"MDFIC"	-2.16994921559951	2.27050893214235e-06	30343.3965517241	6276.62068965517	65843.6295460388
"ATF4"	"ATF4"	-2.16761146218433	2.33383740308091e-06	9980.34482758621	2420.03448275862	21633.5098448279
"FSTL4"	"FSTL4"	2.16181447229322	2.50093874107928e-06	15486.6206896552	72367.3965517241	33479.2007338121
"FGD6"	"FGD6"	-2.16038382690107	2.55017550487989e-06	900.258620689655	220.51724137931	1944.9041641662
"JRKL"	"JRKL"	2.15940731811971	2.57151219301667e-06	921.724137931035	4250.27586206897	1990.37784873586
"KRTAP4-11"	"KRTAP4-11"	2.1546969307804	2.73964615009285e-06	114.741379310345	497.241379310345	247.23289783351
"FASTKD5"	"FASTKD5"	-2.1538011045784	2.74407016153845e-06	10501.4655172414	2615.15517241379	22618.0680307265
"HCK"	"HCK"	2.15324117904658	2.75936908163831e-06	2903.62068965517	14580.6379310345	6252.19563729714
"NR1H2"	"NR1H2"	2.15241955496343	2.78267473683096e-06	7672.77586206897	37004.7586206897	16515.0328063686
"ASH2L"	"ASH2L"	2.15212276220798	2.78880630776996e-06	30089.3620689655	134467.155172414	64756.0010089382
"STK4"	"STK4"	2.14931269600543	2.88234447437199e-06	9270	45423.0517241379	19924.1286919703
"FAM84A"	"FAM84A"	2.14853425881994	2.91024931796186e-06	474.362068965517	2095.24137931034	1019.18315625712
"SLC10A2"	"SLC10A2"	-2.14681962370888	2.96295992111336e-06	1722419.36206897	407629.396551724	3697723.68674579
"LRP11"	"LRP11"	-2.14589726869219	3.00527751695951e-06	1230.96551724138	299.258620689655	2641.52554130254
"ARMCX6"	"ARMCX6"	-2.14510795223933	3.03490196380799e-06	645.620689655172	152.793103448276	1384.92607550955
"ROMO1"	"ROMO1"	2.14333391297433	3.07933458762333e-06	14378.6551724138	67431.9310344828	30818.2592539982
"XAGE5"	"XAGE5"	-2.14350508617775	3.0868390161366e-06	970.534482758621	230.862068965517	2080.34560010399
"TDGF1"	"TDGF1"	2.14245931834747	3.11048636488006e-06	418.362068965517	1868.31034482759	896.323713098299
"LRRC4B"	"LRRC4B"	-2.14207910874712	3.11528052481201e-06	1833	407.741379310345	3926.43100633346
"EIF5AL1"	"EIF5AL1"	-2.14111550536418	3.1521287691044e-06	3275.03448275862	787	7012.22711163685
"LHX8"	"LHX8"	-2.13926028379864	3.25545200339847e-06	395.155172413793	96.551724137931	845.339766282433
"H2AFY"	"H2AFY"	-2.13863992556094	3.26092225157367e-06	1172.03448275862	188.724137931034	2506.55973896175
"ZNF440"	"ZNF440"	2.13670435785877	3.3346968147648e-06	153.120689655172	776.086206896552	327.173644864547
"OR1J2"	"OR1J2"	2.13581536223859	3.33858054430216e-06	48373.8965517241	188141	103317.711386513
"RICTOR"	"RICTOR"	-2.1354132446015	3.35744346145094e-06	2897.55172413793	675.01724137931	6187.47032864205
"RPS2"	"RPS2"	2.13431167298388	3.39218206183453e-06	4597.20689655172	20366.4137931034	9811.87234243233
"OAZ1"	"OAZ1"	-2.13434469017547	3.39392113519409e-06	2002.68965517241	483.913793103448	4274.43003158659
"KIAA0319"	"KIAA0319"	-2.13359095186785	3.41313413245761e-06	19038.8103448276	4650.43103448276	40621.0334860521
"WDR54"	"WDR54"	-2.13321416688171	3.46515622772596e-06	645.241379310345	143.793103448276	1376.43805140312
"CLCA1"	"CLCA1"	2.12786111555182	3.67012291687752e-06	189.586206896552	907.241379310345	403.413117700136
"DNAJC5"	"DNAJC5"	2.12510243860515	3.76778996444864e-06	3099.1724137931	13866.5172413793	6586.05885420955
"UROD"	"UROD"	2.12496941594503	3.7711295067623e-06	1540.43103448276	6708.01724137931	3273.36883564842
"HTR3E"	"HTR3E"	2.1214166227509	3.92945255516489e-06	3022.96551724138	13191.1724137931	6412.96929827864
"FNBP1"	"FNBP1"	-2.12082371703375	3.97819476911479e-06	813.396551724138	193.775862068966	1725.07069825002
"TIGD7"	"TIGD7"	2.11839017361065	4.07576886876833e-06	431.5	1982.43103448276	914.085359912995
"PSMB8"	"PSMB8"	2.1173231710565	4.11670872170396e-06	789.758620689655	3336.03448275862	1672.17422712783
"ITIH4"	"ITIH4"	-2.11642102129733	4.15176884999153e-06	13237.1896551724	3386.27586206897	28015.4664491065
"DEFB129"	"DEFB129"	-2.11439760510615	4.24793380616755e-06	73920.224137931	17759.0862068966	156296.744886151
"ATRIP"	"ATRIP"	2.11411845141006	4.25686620475028e-06	13082.2586206897	56107.8448275862	27657.4443361183
"SNORD67"	"SNORD67"	-2.11111421741569	4.40821596154516e-06	17617.8620689655	4802.96551724138	37193.3190942617
"RIPK1"	"RIPK1"	2.10883160888958	4.5188904238619e-06	149439.086206897	674735.310344828	315141.868596678
"HIST1H3D"	"HIST1H3D"	-2.10887346517381	4.5188904238619e-06	14170.5517241379	3489.3275862069	29883.9005179074
"PLCE1"	"PLCE1"	2.10738284046505	4.60011546637925e-06	597.155172413793	2324.12068965517	1258.43456343978
"DOK5"	"DOK5"	-2.10691511925969	4.61311079370425e-06	39247.8275862069	9580.63793103448	82691.8413394768
"SNORD42B"	"SNORD42B"	2.10551143528566	4.68711944224997e-06	3024.03448275862	14102.4137931034	6367.13918414644
"DUOXA1"	"DUOXA1"	-2.10486743314631	4.72797771561017e-06	1902.25862068966	465.310344827586	4004.00222011148
"VANGL1"	"VANGL1"	2.10238357991051	4.85216364069004e-06	40902.224137931	175098.034482759	85992.1644094053
"DGCR6L"	"DGCR6L"	2.101153527094	4.91813937479832e-06	31005.6379310345	127082.206896552	65147.6054985925
"ANKHD1"	"ANKHD1"	-2.0988368551606	5.07111096978693e-06	762.465517241379	197.51724137931	1600.2907283753
"PLCXD3"	"PLCXD3"	-2.09760215289667	5.1303918570929e-06	2298.68965517241	565.48275862069	4821.73636953096
"HPRT1"	"HPRT1"	2.09707765934324	5.14490432023607e-06	156011.879310345	687684.896551724	327169.026693877
"PRAMEF1"	"PRAMEF1"	-2.09771062270782	5.17123111266824e-06	542.5	105.379310344828	1138.00801281899
"SFXN5"	"SFXN5"	-2.09515993955365	5.25468980735507e-06	6049.68965517241	1546.6724137931	12675.0674122494
"ELOVL4"	"ELOVL4"	2.09498742763611	5.26479574396673e-06	748.344827586207	3377.44827586207	1567.77300532962
"TNFRSF11B"	"TNFRSF11B"	2.092124248033	5.43525411886719e-06	1902.25862068966	8658.98275862069	3979.76138637463
"TMEFF1"	"TMEFF1"	-2.09128223971775	5.4937256345911e-06	2488.93103448276	445.379310344828	5205.05726829611
"NIPAL4"	"NIPAL4"	2.08669916508843	5.78132794133322e-06	42830.8620689655	182524.982758621	89375.1241193279
"RPS6KB2"	"RPS6KB2"	-2.08638365940853	5.85925856459262e-06	418.672413793103	102.810344827586	873.511282783059
"MAP4"	"MAP4"	-2.08532105462089	5.86263056575071e-06	327109.206896552	88983.3103448276	682127.716301719
"MVP"	"MVP"	-2.08329492099865	5.99912138715835e-06	55014.8620689655	13752.0172413793	114612.182727717
"NCBP1"	"NCBP1"	2.08252334205315	6.04668246171416e-06	78284.0517241379	346582.344827586	163028.365026013
"DAB1"	"DAB1"	-2.08113555622296	6.14202039478063e-06	18687.2413793103	4465.29310344828	38890.6824822038
"CCKBR"	"CCKBR"	2.08047919848602	6.18052965394568e-06	177810.344827586	752674.327586207	369930.72368942
"OR56B1"	"OR56B1"	2.0793861341012	6.24833841318085e-06	108.862068965517	399.551724137931	226.366276736465
"ACSM5"	"ACSM5"	2.07882839128189	6.30577082500488e-06	335.379310344828	1408.06896551724	697.196032193366
"MYOZ1"	"MYOZ1"	2.07714007015134	6.4092268019897e-06	4636.27586206897	20637.3275862069	9630.19436937892
"AGAP3"	"AGAP3"	-2.07653314254039	6.44254589007135e-06	1066.44827586207	340.879310344828	2214.51518963264
"KRT77"	"KRT77"	2.07484688086069	6.56874731200762e-06	392729.793103448	1819086.03448276	814854.186241754
"SPINK2"	"SPINK2"	2.07192554220475	6.82016870225172e-06	106.48275862069	390.913793103448	220.62434739063
"ARHGAP21"	"ARHGAP21"	-2.07174692236718	6.82731936737584e-06	1279.51724137931	310.672413793103	2650.83590694333
"HHEX"	"HHEX"	2.07111883900255	6.90891832476156e-06	104.241379310345	424.48275862069	215.896284493266
"CREB3L4"	"CREB3L4"	-2.06884334145418	7.02012218777308e-06	317262.103448276	78126.3620689655	656365.590214711
"DHRS13"	"DHRS13"	-2.06659516132869	7.24508667352642e-06	683.655172413793	183.844827586207	1412.83847132767
"KAT5"	"KAT5"	-2.06119621772021	7.6753153417343e-06	3096.77586206897	795.98275862069	6383.0626940238
"APOH"	"APOH"	-2.0613860773969	7.6753153417343e-06	1356.36206896552	335.379310344828	2795.98588487477
"CXXC4"	"CXXC4"	2.05981570770358	7.77919247295906e-06	633.551724137931	2355.1724137931	1304.999793022
"EAPP"	"EAPP"	2.05922181743156	7.82027235545717e-06	42368.7413793103	180455.310344828	87246.6366253912
"FAM89A"	"FAM89A"	2.05781771526618	7.94466584908434e-06	2246.18965517241	9163.12068965517	4622.24886426143
"COL4A3"	"COL4A3"	2.05747145284206	7.96449442879901e-06	549356.982758621	1970364.75862069	1130286.30944531
"FUT11"	"FUT11"	2.05666984272549	8.0467318802487e-06	637.103448275862	2794.46551724138	1310.31144876538
"RAB9B"	"RAB9B"	-2.0553308310904	8.14908380546206e-06	466624.293103448	118133.896551724	959067.296151283
"LCN6"	"LCN6"	2.05352848708396	8.33576119269865e-06	275.155172413793	1066.01724137931	565.038984920223
"IL22"	"IL22"	-2.05315944158419	8.34163952670878e-06	51688.9137931034	12805.8103448276	106125.581379542
"PANX2"	"PANX2"	-2.05106260626531	8.57511489834383e-06	1556.72413793103	376.603448275862	3192.93866758094
"TINAG"	"TINAG"	-2.04520666577264	9.13869578322842e-06	198071.172413793	50107.1206896552	405096.482118092
"TPD52L2"	"TPD52L2"	-2.04358250221682	9.32961851028343e-06	1835.27586206897	470.879310344828	3750.53763846503
"GLIPR1L2"	"GLIPR1L2"	-2.04225288331624	9.44913170907757e-06	4216.37931034483	1095.39655172414	8610.91280370666
"TACC2"	"TACC2"	-2.04160804373624	9.50104239398689e-06	37263.775862069	9494.53448275862	76078.0245399845
"SOCS3"	"SOCS3"	-2.03594655033087	1.01451024292917e-05	14347.0172413793	3560.55172413793	29209.7602601237
"IMPDH1"	"IMPDH1"	-2.03456690104743	1.02827087436733e-05	79218.5517241379	21018.6551724138	161175.443286845
"SERPINB9"	"SERPINB9"	2.0346857032708	1.02827087436733e-05	2767.91379310345	12033.2586206897	5631.83462271365
"CWC22"	"CWC22"	2.03339715004849	1.04745690031637e-05	164.741379310345	661.120689655172	334.984651184712
"ITLN2"	"ITLN2"	2.03267834028119	1.04893036844441e-05	2519.12068965517	8637.05172413793	5120.56206241629
"EVPL"	"EVPL"	-2.03253115363529	1.05731358182944e-05	697.758620689655	177.655172413793	1418.21613426932
"TTLL2"	"TTLL2"	2.02816535867096	1.10313176190456e-05	26022.4310344828	101168.25862069	52777.7931725421
"CUL7"	"CUL7"	-2.02762726726503	1.10878051854466e-05	785937.775862069	211199.982758621	1593588.86471156
"P4HA2"	"P4HA2"	-2.02806380063712	1.11060009266514e-05	692.051724137931	132.103448275862	1403.52504989264
"KLF1"	"KLF1"	-2.02687882612746	1.11595254478157e-05	161698.603448276	41104.4137931034	327743.475543692
"TTC36"	"TTC36"	2.02651547404291	1.12648703916174e-05	149.603448275862	659.068965517241	303.173702901212
"WDR76"	"WDR76"	-2.02624455474312	1.12815174961137e-05	676.310344827586	179.448275862069	1370.37015352334
"SNORA11D"	"SNORA11D"	-2.02535242736727	1.13987304081214e-05	554.948275862069	143.620689655172	1123.96583758052
"OR13C8"	"OR13C8"	2.02298793100393	1.16251524704811e-05	13548.9827586207	55458.1034482759	27409.42859807
"TMEM156"	"TMEM156"	-2.02298154493309	1.17201854817967e-05	671.241379310345	110.103448275862	1357.90892254026
"ASB3"	"ASB3"	-2.02285521208756	1.17785665605672e-05	501.051724137931	120.689655172414	1013.55509169787
"PAXIP1"	"PAXIP1"	-2.0198220323438	1.21062688433861e-05	812.224137931035	200.810344827586	1640.54820899455
"PPP1R12B"	"PPP1R12B"	-2.01904760484122	1.21152614066792e-05	1416436.18965517	380184.103448276	2859852.0961337
"FIGN"	"FIGN"	-2.01755050652436	1.23277242052225e-05	3345.18965517241	925.637931034483	6749.08908321316
"HES4"	"HES4"	-2.01779193372516	1.23509273998449e-05	537.086206896552	144.224137931034	1083.72821599091
"SYK"	"SYK"	-2.0148959465835	1.26722586476728e-05	745174.603448276	188820.551724138	1501449.2879849
"NAALADL2"	"NAALADL2"	-2.01353338368438	1.28713896863033e-05	2484.31034482759	722.01724137931	5002.24181474279
"GABRG1"	"GABRG1"	-2.01260001907331	1.30230388408364e-05	2037.98275862069	487.48275862069	4101.64413887108
"XRN2"	"XRN2"	-2.01080130774187	1.33442145896758e-05	593.758620689655	160.01724137931	1193.93061096577
"CAPN13"	"CAPN13"	2.00888804202668	1.35153894480326e-05	124635.25862069	500208.293103448	250378.280658007
"ZNF747"	"ZNF747"	2.00888431920255	1.35153894480326e-05	4327.75862068965	17436.3620689655	8693.96643039712
"KIAA0319L"	"KIAA0319L"	-2.00871694104181	1.35252293972864e-05	43685.3275862069	11409.3275862069	87751.4575973748
"FHDC1"	"FHDC1"	2.00855634022276	1.35341152605692e-05	24892.9827586207	102035.25862069	49998.9583468835
"ATOH8"	"ATOH8"	2.00569911644375	1.39788190607693e-05	3882.72413793103	16414.8448275862	7787.5763728431
"CDT1"	"CDT1"	-2.00456816163294	1.41449802986303e-05	30531.6896551724	8097.06896551724	61202.8530036163
"PKN2"	"PKN2"	-2.00325389044949	1.43454884115001e-05	43204.9482758621	11625.5344827586	86550.4807202896
"NADK"	"NADK"	-2.00235587014488	1.45534218845484e-05	1242.53448275862	294.103448275862	2487.99621540915
"RUNDC1"	"RUNDC1"	2.00183623561136	1.45629391145019e-05	1109.31034482759	4531.91379310345	2220.6576448144
"GTF2F1"	"GTF2F1"	2.00039298204049	1.47803926861183e-05	4815.77586206897	18938.9137931034	9633.44423756276
"VTI1B"	"VTI1B"	-1.99948601111292	1.49427851176477e-05	2417.63793103448	649.637931034483	4834.03322303943
"CRYAA"	"CRYAA"	-1.99895121921622	1.50316021764386e-05	2004.41379310345	526.98275862069	4006.72539553795
"XRN1"	"XRN1"	-1.9987296256508	1.50671524575836e-05	1073.68965517241	290.844827586207	2146.01532254789
"POM121L2"	"POM121L2"	-1.99867908770159	1.51279661805905e-05	623.672413793103	159.5	1246.52101102465
"SNORD114-2"	"SNORD114-2"	1.99741345287343	1.52397088696138e-05	435.586206896552	1846.10344827586	870.045749541283
"TXNDC11"	"TXNDC11"	1.99678108178705	1.53053444073142e-05	73752.6379310345	305830.948275862	147267.87215258
"BHMT"	"BHMT"	1.99568314815014	1.55124625375023e-05	486.48275862069	1952.98275862069	970.865443244903
"ITPR3"	"ITPR3"	-1.99513066074328	1.56393102083766e-05	1137.15517241379	295.896551724138	2268.77315050557
"PRAMEF2"	"PRAMEF2"	-1.99435037886207	1.56586093762646e-05	1238.56896551724	327.327586206897	2470.14048562612
"OR51G2"	"OR51G2"	-1.99469425267698	1.56586093762646e-05	641.896551724138	171.896551724138	1280.38736253731
